RA,Dec,Distance,Name,Max
144.630125,-63.97377777777778,70.3475,SN2008bc,2008/03/26
128.97245833333332,0.7064166666666666,59.91,SN2008bi,2008/03/21
162.57079166666665,-12.108749999999999,68.775,SN2008bt,2008/04/12
104.29804166666666,20.43713888888889,76.5165,SN2008C,2008/01/09
315.8734166666666,-67.1836388888889,46.39,SN2008cc,2008/04/30
198.75729166666665,-15.951888888888888,32.989,SN2008cd,2008/05/01
109.16145833333331,-62.31469444444444,49.54,SN2008cm,2008/05/27
215.29004166666664,-29.251361111111112,27.0,SN2008cq,2008/05/28
3.6639999999999993,-7.323194444444444,85.397,SN2008db,2008/06/12
345.81899999999996,8.872166666666667,73.1129,SN2008ec,2008/07/28
14.137333333333332,-1.771111111111111,59.91,SN2008ee,2009/06/29
10.466833333333332,32.99033333333333,66.0,SN2008eo,2008/08/12
19.419499999999996,43.64413888888889,90.0,SN2008ep,2008/08/02
31.151125,47.93622222222222,74.624,SN2008er,2008/08/04
42.926624999999994,42.83097222222222,80.574,SN2008ey,2008/08/17
285.9188333333333,-64.88919444444446,68.96,SN2008fa,2008/08/19
303.49983333333324,-44.35216666666667,86.22,SN2008ff,2008/08/28
49.68387499999999,41.48252777777778,48.552,SN2008fg,2009/07/11
50.077666666666666,41.36222222222222,45.0,SN2008fh,2008/07/31
294.1868333333333,-37.551249999999996,89.41,SN2008fl,2008/09/06
109.13583333333332,-29.32547222222222,27.958,SN2008fp,2008/09/18
154.23866666666666,73.41011111111112,38.4,SN2008fv,2008/10/13
157.23320833333332,-44.66544444444445,33.0,SN2008fw,2008/09/18
62.10283333333333,-47.896499999999996,18.0,SN2008ge,2008/09/16
353.71954166666666,18.226499999999998,20.0,SN2008ha,2008/11/12
6.679166666666665,-3.5981666666666667,60.36,SN2008hi,2008/11/20
51.79541666666666,46.94433333333333,88.5,SN2008hm,2008/12/05
36.373416666666664,41.84308333333333,77.7972,SN2008hs,2008/12/13
136.89191666666667,3.3922499999999998,60.7285,SN2008hv,2008/12/14
56.28520833333333,76.66541666666667,37.0,SN2008hy,2008/12/05
192.51087499999997,-14.715472222222221,58.56,SN2008io,2008/12/25
38.60083333333333,-10.844027777777779,62.0,SN2008J,2009/08/30
49.319374999999994,41.382666666666665,74.0,SN2008L,2008/01/25
21.23845833333333,9.550416666666667,28.0,SN2008Q,2008/02/06
45.973749999999995,-11.994277777777777,57.5952,SN2008R,2008/02/01
202.30349999999996,11.272361111111111,99.45,SN2008s1,2008/05/23
145.81354166666665,36.284416666666665,94.381,SN2008Z,2008/02/13
64.151625,2.7641666666666667,48.507,SN2009ab,2009/02/17
107.92004166666666,-26.685083333333335,38.49,SN2009ag,2009/03/28
162.8419583333333,8.578527777777778,99.45,SN2009al,2009/03/05
185.6975,65.85111111111111,41.128,SN2009an,2009/03/07
221.861,-30.65958333333333,99.91,SN2009as,2009/03/07
47.23783333333333,70.55975,63.98,SN2009bt,2009/03/21
138.75008333333332,29.735305555555556,94.88,SN2009cz,2009/04/22
58.59512499999999,-19.181722222222223,67.0,SN2009D,2009/01/12
237.80049999999997,25.70777777777778,97.076,SN2009dc,2009/04/25
177.267125,-9.729138888888889,86.3398,SN2009ds,2009/05/23
198.57324999999997,-42.980222222222224,52.8651,SN2009ev,2009/05/28
74.84816666666666,-11.130583333333334,57.6944,SN2009F,2009/01/15
211.52416666666664,11.787194444444445,72.13,SN2009fi,2009/05/23
181.5957083333333,-44.45952777777778,46.39,SN2009fj,2009/05/26
341.0995833333333,-0.16166666666666665,59.0,SN2009fk,2009/05/28
246.2920833333333,40.88911111111111,72.0,SN2009fl,2009/05/29
33.0375,44.56527777777777,76.67,SN2009fu,2009/05/31
247.43424999999996,40.811611111111105,72.0,SN2009fv,2009/06/24
221.85762499999998,-30.650694444444444,99.91,SN2009gb,2009/06/08
213.90462499999995,14.280166666666668,83.03,SN2009gf,2009/06/18
315.3746249999999,-52.01672222222222,99.0,SN2009gg,2009/06/14
238.71224999999998,-68.71672222222223,93.97,SN2009gu,2009/06/26
309.6559166666666,-25.115555555555556,80.8,SN2009hk,2009/07/10
38.00129166666666,1.2481944444444446,99.0,SN2009hn,2009/07/23
44.59983333333333,6.593083333333333,94.88,SN2009hp,2009/07/25
10.142208333333333,3.5414166666666667,76.2,SN2009hr,2009/07/28
41.29333333333332,-4.713722222222223,44.0,SN2009I,2009/01/12
73.32512499999999,-3.0165555555555557,68.5,SN2009ic,2009/08/04
39.54841666666666,-1.3125833333333334,33.0,SN2009ig,2009/09/06
190.96337499999998,-0.5817777777777777,39.0,SN2009ik,2009/08/22
53.341958333333324,-4.999,58.56,SN2009im,2009/08/26
350.64716666666664,-13.095444444444444,95.0,SN2009in,2009/08/24
299.4528333333333,-31.809833333333334,87.58,SN2009it,2009/08/26
88.85679166666665,-76.92108333333334,45.0,SN2009iw,2009/09/14
88.83804166666665,-76.92244444444445,45.0,SN2009J,2009/01/17
306.6084583333333,2.9089166666666664,73.94,SN2009jr,2009/10/07
57.434458333333325,-3.2644166666666665,57.65,SN2009kk,2009/10/14
45.745875,-14.817194444444445,82.12,SN2009km,2009/10/22
120.49325,15.05963888888889,72.58,SN2009ko,2009/10/27
252.46454166666666,55.543277777777774,79.85,SN2009kp,2009/11/02
129.062875,28.067138888888888,51.79,SN2009kq,2009/11/21
194.70041666666665,27.67377777777778,93.0,SN2009L,2009/01/12
65.69058333333332,-40.61336111111111,58.0,SN2009la,2009/11/11
32.321416666666664,-23.412444444444443,57.0,SN2009le,2009/11/25
159.36854166666666,-27.65525,67.1,SN2009lp,2009/11/16
163.58733333333333,-4.344194444444444,96.71,SN2009lu,2009/11/19
175.98304166666665,10.782,54.0,SN2009mh,N/A
103.30062499999998,44.07127777777778,88.04,SN2009mj,2009/12/09
210.85266666666666,-6.058694444444444,35.0,SN2009mz,2009/12/25
161.75591666666665,26.543916666666668,94.3304,SN2009na,2009/12/25
212.74466666666663,6.363305555555555,96.0,SN2009nk,2009/12/28
348.8207083333333,19.022916666666667,70.77,SN2009nq,2009/12/27
197.74562499999996,11.491472222222221,46.0,SN2009nr,2010/01/02
175.82799999999997,-12.879472222222223,73.94,SN2009U,2009/02/01
220.59866666666665,-17.246750000000002,24.0,SN2009Y,2009/02/20
16.36333333333333,37.85305555555556,93.285,SNF20080720-001,2008/07/19
35.499916666666664,33.270472222222224,59.3195,"<a id=""iPTF13ebh"">iPTF13ebh</a>",2013/12/03
321.633,12.1802,77.529,ASASSN-13av,N/A
244.14191666666662,-0.5909444444444445,73.762,ASASSN-13ch,2013/08/30
244.29587499999997,4.554083333333333,80.8,ASASSN-13cj,2013/08/26
136.903125,3.394361111111111,56.0703,ASASSN-13dd,2013/09/30
183.54708333333332,38.66133333333333,99.0,ASASSN-14bb,2014/05/29
193.18666666666664,26.470277777777778,96.2764,ASASSN-14bd,2014/05/20
226.477175,12.745369444444444,99.9204,ASASSN-14dz,2014/07/12
305.5036666666666,-51.79625,88.0256,ASASSN-14ew,2014/08/12
258.78895833333326,41.810916666666664,19.5,ASASSN-14gh,2014/09/06
100.86216666666665,-69.63741666666667,67.1,ASASSN-14hu,2014/10/05
137.6647083333333,50.380072222222225,75.5541,ASASSN-14iu,2014/10/24
113.89703333333333,-62.770177777777775,50.5546,ASASSN-14jc,2014/10/29
353.30791666666664,-60.569861111111116,66.3623,ASASSN-14jg,2014/11/04
281.18475,-52.80152222222222,53.6,ASASSN-14jz,2014/11/17
193.55479166666663,-7.649294444444444,62.6,ASASSN-14kr,2014/11/23
177.971625,18.541944444444447,89.544,ASASSN-14lo,2014/12/10
191.28791666666663,-0.459,22.663,ASASSN-14lp,2014/12/25
16.704874999999998,-46.98332222222223,71.7,ASASSN-14lw,2014/12/17
21.667566666666662,-57.99718611111111,80.8,ASASSN-14me,2015/01/02
174.62491666666665,-8.976608333333333,92.2076,ASASSN-14my,2015/01/15
18.377625,49.60969444444444,82.0428,AT2014gd,2014/11/04
113.23474999999998,64.91116666666667,62.1518,iPTF13akc,2013/04/09
75.89625,1.5715555555555556,71.0137,iPTF13dge,2013/09/18
186.54629166666666,7.668027777777778,58.5971,iPTF14bbr,2014/05/24
202.68699999999998,32.76177777777778,69.772,iPTF14bdn,2014/06/12
335.1839999999999,-3.47125,90.0,iPTF14ibp,N/A
314.71620833333327,-2.9741944444444446,90.0,LSQ12dbr,2012/06/21
74.56620833333334,-16.299388888888892,90.0,LSQ12fuk,2012/10/30
160.8833333333333,-13.28888888888889,80.8,LSQ12gwy,2012/11/30
321.80104166666666,-30.060694444444444,90.0,LSQ13bfo,2013/07/20
317.26699999999994,-26.9055,67.1,LSQ13bug,2013/08/27
211.49329166666666,-12.069555555555555,94.4,LSQ14bcj,N/A
91.75662499999997,-69.35475,65.742,OGLE-2012-SN-040,2012/12/03
41.288,-55.738,80.8,PESSTO ESO 154-G10,N/A
266.05104166666666,50.55127777777778,80.8,PS1-14xx,2014/05/02
53.62854999999999,-27.320580555555555,16.07,PSc100405,2010/12/04
23.512458333333328,-1.079388888888889,69.6859,PSN J01340299-0104458,2014/08/16
64.40799999999999,36.292138888888886,84.4,PSN J04173792+3617317,2014/12/15
74.081875,-15.80075,82.5432,PSN J04561965-1548027,2014/11/13
111.25175,23.784166666666668,82.3294,PSN J07250042+2347030,2012/10/15
119.10520833333332,27.013555555555556,98.173,PSN J07562525+2700488,2014/03/13
259.9302916666666,-77.35844444444444,40.0,PSN J17194328-7721305,2013/08/24
321.39175,-40.27869444444444,76.2,PSN J21253403-4016432,2012/06/26
333.9200416666666,-45.85238888888889,27.0,PSN J22154081-4551086,2013/03/18
193.7048333333333,58.881972222222224,38.06,PTF10icb,2010/06/11
64.20958333333331,1.860888888888889,45.0,PTF10xgp,2010/10/02
188.76054166666665,8.544083333333333,90.0,PTF12ta,2012/01/25
351.48445833333335,13.950249999999999,49.1,PTF13cad,2013/07/29
17.824333333333332,33.11244444444445,70.77,PTF13dzm,2013/11/07
38.16441666666666,0.6195,93.0474,SN2010A,2010/01/03
27.180041666666664,-48.650194444444445,95.34,SN2010aa,2010/02/08
108.97770833333331,-57.343583333333335,9.0,SN2010ae,2010/02/24
174.83041666666665,89.10166666666666,91.23,SN2010af,2010/03/03
194.84999999999997,27.99652777777778,86.67,SN2010ai,2010/03/22
208.53641666666664,60.68066666666667,45.49,SN2010B,2010/01/09
213.03287499999996,-49.39536111111111,38.0,SN2010bp,2010/04/12
333.50787499999996,-26.929055555555557,33.0,SN2010bv,2010/04/18
195.10745833333328,-15.288833333333333,73.49,SN2010cp,2010/05/08
202.35429166666663,11.796222222222221,97.03,SN2010cr,2010/04/24
3.8737499999999994,17.328055555555554,81.21,SN2010dq,2010/05/30
20.407416666666663,5.294416666666667,32.0,SN2010eb,N/A
64.99512499999999,-54.94402777777778,8.0,SN2010el,2010/06/23
156.37079166666663,-39.83088888888889,20.0,SN2010ev,2010/06/26
55.381249999999994,-19.90011111111111,22.0,SN2010ey,2010/06/29
145.51987499999996,0.3308333333333333,30.0,SN2010fz,2010/07/08
247.91091666666662,59.62394444444445,80.0,SN2010gl,2010/07/17
23.21279166666666,-12.189305555555556,82.58,SN2010gz,2010/08/15
121.60149999999999,1.0358611111111111,68.05,SN2010H,2010/01/15
146.5570833333333,-30.453611111111112,32.0,SN2010hg,2010/08/31
269.8265833333333,45.87561111111111,85.3,SN2010hh,2010/08/31
157.21274999999997,-35.60619444444445,32.0,SN2010hx,2010/09/15
59.23416666666667,8.512527777777779,80.8,SN2010ia,2010/09/15
105.68179166666664,-28.62366666666667,25.0,SN2010ih,2010/09/15
302.881625,-45.69938888888888,80.8,SN2010im,N/A
55.48958333333333,-4.705861111111111,48.0,SN2010it,2010/10/10
131.31254166666665,27.82272222222222,94.4,SN2010iw,2010/10/13
120.61829166666664,9.394694444444443,50.0,SN2010ja,2010/10/14
16.031999999999996,-51.13483333333333,97.0,SN2010jb,2010/10/29
56.51479166666666,12.704305555555555,99.0,SN2010jm,2010/11/01
159.15166666666664,-27.479027777777777,71.7,SN2010jq,2010/11/10
85.48329166666666,18.497500000000002,68.2501,SN2010ju,2010/11/26
111.86033333333333,33.811611111111105,58.1,SN2010jv,2010/11/19
70.035,7.35,74.542,SN2010kg,2010/12/14
83.20599999999999,-14.096083333333334,39.0,SN2010ko,2010/12/04
43.51458333333333,2.9620555555555557,45.04,SN2010lp,2010/12/28
91.53824999999999,83.84133333333332,82.58,SN2010lt,2010/12/30
197.27183333333332,17.07286111111111,94.4,SN2010N,2010/01/11
217.16024999999996,30.63597222222222,57.65,SN2010V,2010/02/03
162.76624999999999,65.77972222222222,48.64,SN2010Y,2010/02/16
114.17762499999998,74.443,55.9034,SN2011aa,2011/02/05
178.70520833333333,-16.862111111111112,26.881,SN2011ae,2011/02/11
252.55824999999996,55.37444444444444,78.48,SN2011aj,2011/02/15
178.46262499999997,33.362861111111116,47.715,SN2011ao,2011/03/02
142.23983333333334,-14.805722222222222,30.063,SN2011at,2011/03/14
105.64191666666666,50.59027777777778,94.4,SN2011ay,2011/03/27
133.95041666666665,78.21711111111111,20.74,SN2011B,2011/01/20
181.13724999999997,20.203166666666664,91.69,SN2011bc,2011/03/31
207.26345833333332,-28.066555555555556,62.6,SN2011bf,2011/03/23
178.9398333333333,55.326055555555556,12.61,SN2011by,2011/05/07
283.89933333333335,-53.72475,38.3,SN2011ce,2011/04/19
291.89016666666663,54.386472222222224,65.0954,SN2011df,2011/06/08
280.9960833333333,-61.99619444444445,65.79,SN2011di,2011/05/12
196.77787499999997,-1.1788888888888889,83.03,SN2011dj,2011/06/04
329.1732916666666,73.29691666666666,21.8,SN2011dm,2011/06/28
66.44816666666667,-67.81130555555555,82.58,SN2011do,2011/06/14
26.35320833333333,-3.826472222222222,81.67,SN2011dp,2011/06/02
54.273374999999994,-5.032305555555555,62.17,SN2011dx,2011/07/10
29.40241666666666,-57.80022222222222,91.23,SN2011eb,2011/07/18
288.8930833333333,-54.62763888888889,83.03,SN2011ed,2011/03/25
169.6315,57.97691666666667,30.3,SN2011eh,2011/08/01
36.453708333333324,18.533333333333335,22.333,SN2011ek,2011/08/13
210.7737958333333,54.273672222222224,3.56,SN2011fe,2011/09/06
13.67525,36.76427777777778,90.32,SN2011fk,2011/10/06
102.14566666666664,-64.26513888888888,52.24,SN2011fn,2011/08/07
3.8567083333333323,17.319972222222223,81.21,SN2011fp,2011/10/06
334.3313333333333,35.580555555555556,93.97,SN2011fs,2011/09/25
50.226,37.868138888888886,75.3,SN2011fw,2011/10/02
23.428916666666666,34.81030555555555,62.6,SN2011gb,2011/11/04
24.72745833333333,-42.58577777777778,93.51,SN2011gm,N/A
299.20108333333326,-37.327083333333334,54.05,SN2011gt,2011/10/02
346.51166666666666,34.110194444444446,85.76,SN2011gu,2011/10/18
52.39708333333333,40.867472222222226,75.76,SN2011gy,2011/11/16
35.77508333333333,43.04233333333333,90.0,SN2011H,2011/01/03
149.70125,34.78425,67.1,SN2011hd,2011/10/24
44.26920833333333,49.795361111111106,67.1,SN2011hh,2011/10/28
34.69087499999999,-6.641805555555555,78.7331,SN2011hk,2011/11/01
133.69179166666666,39.53780555555555,59.3646,SN2011hr,2011/11/18
146.26437499999997,64.2598611111111,79.7966,SN2011ia,2011/11/22
341.1050833333333,-0.16722222222222222,72.7093,SN2011im,2011/12/04
42.20666666666666,-8.075,67.1,SN2011iq,2011/10/28
210.4458333333333,9.49725,93.97,SN2011is,2011/11/20
54.71395833333332,-35.592222222222226,28.883,SN2011iv,2011/12/10
197.24329166666664,-15.517805555555556,19.1,SN2011iy,2011/12/09
191.8100833333333,-10.06313888888889,34.7,SN2011jh,2011/12/26
71.37658333333331,-7.347972222222222,64.88,SN2011K,2011/01/12
78.61775,-62.17194444444444,77.57,SN2011ka,2012/01/01
75.173125,62.244055555555555,78.03,SN2011M,2011/02/03
63.391416666666665,27.54352777777778,59.91,SN2011U,2011/01/27
202.67933333333332,-20.953888888888887,80.8,SN2011Z,2011/02/09
134.7328333333333,23.061777777777777,49.1,SN2012ae,2012/02/12
205.36524999999997,-32.000277777777775,99.0,SN2012ag,N/A
351.4984583333333,-81.90925,55.4,SN2012ah,2012/02/20
57.89383333333333,37.07852777777778,77.57,SN2012B,2012/01/22
305.9803333333333,-48.35480555555556,83.94,SN2012bl,2012/03/30
280.2802083333333,-41.794,85.3,SN2012ca,2013/11/23
186.8034583333333,9.420333333333332,6.4598,SN2012cg,2012/06/02
326.03549999999996,46.247527777777776,90.0,SN2012co,2012/05/18
206.75699999999998,33.89333333333333,73.263,SN2012cp,2012/06/06
193.37229166666663,2.160833333333333,90.0,SN2012cu,2012/06/19
149.62044166666666,-10.88678611111111,90.0,SN2012cv,2012/06/17
163.8408333333333,7.697333333333334,96.6557,SN2012cy,2012/06/13
195.64024999999998,27.43647222222222,80.8,SN2012da,2012/06/27
267.2029166666666,-60.70536111111112,86.67,SN2012db,2012/06/20
3.484583333333333,-70.02797222222222,62.6,SN2012dk,2012/06/26
288.03420833333325,-32.12694444444445,86.22,SN2012dl,2012/06/15
305.9010833333333,-28.27872222222222,45.4355,SN2012dn,2012/07/24
118.73116666666665,72.60961111111111,51.5587,SN2012dq,2012/07/08
274.7341666666666,23.660277777777775,75.3271,SN2012dz,2012/08/13
266.2933333333333,18.140777777777778,45.49,SN2012ea,2012/08/20
216.02379166666665,33.04902777777777,29.898,SN2012ei,2012/09/03
234.98841666666667,-30.555333333333333,81.6926,SN2012el,2012/08/19
61.85533333333332,1.75925,77.57,SN2012en,2012/09/08
89.716375,-23.340055555555555,85.3,SN2012fd,2012/09/21
104.05579166666665,84.08061111111111,65.1225,SN2012fm,2012/10/28
53.39995833333332,-36.12713888888889,24.0,SN2012fr,2012/11/10
315.4957916666666,-48.27386111111111,83.49,SN2012fw,2012/08/18
43.92166666666666,-27.424333333333333,90.0,SN2012fx,2012/08/21
300.8535,-55.955333333333336,67.1,SN2012fz,N/A
333.9285,37.24388888888889,83.49,SN2012gb,2012/10/30
153.20966666666664,12.682416666666667,40.0,SN2012gl,2012/10/28
349.40429166666667,14.002472222222222,66.24,SN2012gm,2012/11/23
152.53812499999998,-38.13475,74.2833,SN2012gw,2012/06/05
9.507291666666665,-13.860972222222221,62.6,SN2012gx,N/A
195.15041666666664,27.5735,76.2,SN2012ha,2012/11/19
18.53108333333333,-32.652138888888885,53.6,SN2012hd,2012/12/07
58.57220833333332,36.51075,85.3,SN2012hp,2012/12/09
95.41024999999999,-59.71405555555556,36.0,SN2012hr,2012/12/27
163.34479166666665,16.77636111111111,15.794,SN2012ht,2012/12/31
195.34754166666664,-30.941444444444446,74.714,SN2012hy,2012/11/10
70.67141666666666,18.58325,53.6,SN2012id,N/A
318.59529166666664,15.244638888888888,70.7599,SN2012ig,2013/01/02
104.17879166666665,48.90286111111111,86.763,SN2012ih,2012/12/09
175.06599999999997,17.456166666666665,49.0827,SN2012ij,2013/01/12
210.4237083333333,33.82608333333334,79.1466,SN2012T,2012/01/25
296.793,59.91663888888889,49.1,SN2012V,2012/02/02
50.522484999999996,-15.387483055555554,31.705,SN2012Z,2012/03/06
218.14116666666663,-44.22438888888889,17.752,SN2013aa,2013/02/17
192.89591666666664,26.629277777777776,95.751,SN2013ag,2013/03/06
208.5028333333333,-7.928833333333333,40.0,SN2013aj,2013/03/12
280.65774999999996,-64.93708333333333,70.4426,SN2013ay,2013/03/25
197.58879166666662,-7.173361111111111,99.0,SN2013bc,2013/03/31
201.71383333333333,-10.025611111111113,86.0483,SN2013bz,2013/04/21
141.73654166666665,-24.78322222222222,35.407,SN2013cg,2013/05/05
198.81170833333329,-17.965444444444444,40.0,SN2013cs,2013/05/27
18.22883333333333,0.9793611111111111,17.058,SN2013ct,2013/05/09
250.3632083333333,57.78472222222222,78.8876,SN2013cw,2013/06/02
206.40087499999998,-7.325722222222222,97.17,SN2013da,2013/06/04
232.50454166666663,12.986916666666666,59.7123,SN2013dh,2013/06/17
19.674,-7.444361111111111,79.619,SN2013dl,2013/06/17
207.72020833333332,-30.28602777777778,99.0,SN2013dm,2013/06/01
12.895166666666665,29.720805555555554,73.49,SN2013dq,2013/06/26
259.87608333333327,47.70127777777778,75.4633,SN2013dr,2013/07/27
334.5733333333333,40.56933333333334,17.263,SN2013dy,2013/07/25
150.02299999999997,-34.233694444444446,41.959,SN2013E,2013/01/13
227.811875,46.153194444444445,83.5124,SN2013eb,2013/07/18
28.83629166666666,6.6098,78.0516,SN2013ef,2013/07/03
160.8674583333333,-25.864472222222222,66.394,SN2013eg,2013/06/09
321.6330416666666,12.180388888888888,77.57,SN2013ei,2013/07/06
345.611,32.52536111111111,99.0,SN2013em,2013/07/30
282.905625,23.639055555555554,68.0825,SN2013en,2013/07/31
196.962875,-0.8667777777777778,71.7,SN2013er,2013/07/28
156.09295833333334,78.60652777777777,41.299,SN2013eu,2013/08/12
83.19424999999998,-14.045947222222223,46.5773,SN2013ex,2013/08/21
310.9732083333333,12.51436111111111,69.4594,SN2013fa,2013/09/04
35.67529166666666,28.266972222222222,76.2,SN2013fb,2013/08/30
45.97187499999999,-39.40561111111111,91.23,SN2013fe,2013/08/12
125.34349999999999,-13.31027777777778,68.7165,SN2013fg,2013/09/01
29.389749999999996,-2.0994444444444444,73.94,SN2013fk,2013/09/02
318.43670833333323,13.575972222222221,75.9944,SN2013fw,2013/11/03
65.9435,-51.59619444444445,90.0,SN2013fz,2013/11/01
178.33883333333333,20.752777777777776,92.9242,SN2013G,2013/01/12
331.0897083333333,39.74277777777778,69.86,SN2013ga,2013/10/18
330.59099999999995,-18.916777777777778,39.2,SN2013gh,2013/08/25
214.61874999999998,36.50677777777778,47.9085,SN2013gn,2013/11/15
124.47295833333332,23.469749999999998,62.6,SN2013gq,2013/04/03
26.616249999999994,-58.67327777777778,32.9,SN2013gr,2013/11/29
142.78695833333333,46.38483333333333,75.7038,SN2013gs,2013/12/10
55.57033333333333,-4.721805555555556,62.7258,SN2013gy,2013/12/21
266.6154166666666,30.703666666666667,73.4939,SN2013gz,2013/12/01
136.62791666666664,-75.81708333333333,69.3507,SN2013H,2013/01/05
182.48204166666667,29.897583333333333,9.0025,SN2013hg,2013/12/31
172.26820833333332,17.235972222222223,53.6,SN2013hh,2013/12/10
45.54520833333333,15.927444444444443,76.2,SN2013hk,2013/12/14
207.24654166666667,-30.290694444444448,67.779,SN2013hn,2013/12/21
336.0550416666666,36.083555555555556,89.6211,SN2013hq,2013/12/13
29.723791666666667,5.590333333333333,87.356,SN2013hs,2014/01/06
356.78279166666664,29.486527777777777,77.2976,SN2013Q,2013/02/09
53.876208333333324,38.283138888888885,83.3759,SN2013S,2013/02/05
197.58199999999997,32.47380555555556,79.1466,SN2013T,2012/12/13
176.26491666666664,19.97372222222222,76.1306,SN2014aa,2014/03/08
178.8784583333333,11.923972222222222,94.545,SN2014ah,2014/03/11
77.93316666666666,67.4915,91.6737,SN2014aj,2014/04/05
117.18374999999997,54.61125,84.878,SN2014ak,2014/03/31
128.6388333333333,-2.543361111111111,62.6,SN2014ao,2014/04/19
343.75820833333336,-39.65958333333333,25.8,SN2014ba,2014/05/06
186.12908333333334,75.53572222222222,24.863,SN2014bv,2014/06/28
295.97187499999995,-70.63111111111111,76.2,SN2014bx,2014/07/19
98.49066666666666,-34.80766666666666,90.0,SN2014cc,2014/08/08
65.946625,-51.60080555555556,92.6366,SN2014cd,2014/08/13
301.1452083333333,12.738,65.79,SN2014cg,2014/07/17
338.52,68.44,65.0049,SN2014ci,2014/07/15
99.12499999999999,-66.73166666666667,90.0,SN2014cj,2014/08/12
341.412,73.16186111111112,22.08,SN2014ck,2014/07/04
294.27554166666664,-42.29736111111111,90.0,SN2014cr,2014/06/29
182.65316666666664,18.8265,36.424,SN2014D,2014/01/05
7.312999999999999,2.866,63.07,SN2014da,2014/08/07
57.08241666666666,70.13180555555554,18.0,SN2014dg,2014/09/27
64.476125,-56.61255555555556,99.8609,SN2014dn,2014/09/23
185.48987499999996,4.471805555555556,23.1,SN2014dt,2014/10/29
119.62541666666665,-14.354166666666666,31.0,SN2014dv,2014/11/16
127.40916666666664,-17.296472222222224,84.969,SN2014dx,2014/12/26
52.059124999999995,38.01975,78.94,SN2014dz,2014/12/26
180.880375,2.0429166666666667,84.878,SN2014E,N/A
162.13462499999997,26.588305555555554,94.4,SN2014ea,2014/12/21
41.288624999999996,-55.73802777777778,80.8,SN2014eg,2014/11/27
54.25616666666666,32.08380555555556,67.1,SN2014H,2014/01/14
148.92549999999997,69.67386111111112,2.998,SN2014J,2014/01/31
132.78395833333332,71.84275,51.9055,SN2014K,2014/01/21
228.8217083333333,75.48597222222223,99.91,SN2014M,2014/02/01
182.6675833333333,-34.061305555555556,94.4,SN2014X,2014/02/28
26.033291666666667,-61.118722222222225,95.6824,SN2014Z,2014/03/05
143.79854166666667,-16.404916666666665,67.1,SNhunt163,2012/12/17
182.2917083333333,31.573805555555555,90.0,SNhunt239,2014/03/24
311.3420416666666,-50.73477777777778,58.1,SSS120420:204522-504405,N/A
196.28183333333334,-37.95133333333334,67.1,SSS130311:130508-375705,N/A
163.22191666666666,-32.92635,48.7362,ASASSN-15aj,2015/01/08
3.0065666666666666,26.393683333333332,67.2993,ASASSN-15ak,2015/01/19
43.19329166666666,-34.314588888888885,98.54,ASASSN-15be,2015/01/22
226.46491666666665,-5.6269583333333335,94.4,ASASSN-15bm,2015/02/02
236.74454166666666,17.884041666666665,49.0827,ASASSN-15db,2015/02/18
121.53083333333332,-22.563572222222223,73.8569,ASASSN-15eb,2015/02/25
194.86371666666665,14.171052777777778,29.496,ASASSN-15ga,2015/04/09
92.87708333333333,-16.48431111111111,84.9554,ASASSN-15go,2015/04/08
214.099875,39.50250555555556,87.6154,ASASSN-15gw,2015/04/09
247.8895833333333,-67.86782777777778,71.136,ASASSN-15he,2015/04/11
157.37816666666663,-35.25977777777778,27.471,ASASSN-15hf,2015/05/02
149.9982083333333,9.999880555555555,89.074,ASASSN-15ih,2015/05/10
211.68612499999998,-34.45484444444445,62.6,ASASSN-15jo,2015/05/30
162.65979166666668,12.296997222222222,94.6957,ASASSN-15js,2015/05/22
130.05004166666663,-4.591944444444444,63.7838,ASASSN-15kg,2015/06/05
139.629375,74.31861111111111,44.114,ASASSN-15kk,2015/06/07
194.67399999999998,-32.12388611111111,78.038,ASASSN-15kp,2015/06/20
334.0492083333333,37.47392222222222,80.8422,ASASSN-15kx,2015/09/05
198.8868333333333,3.5006416666666667,91.3087,ASASSN-15lg,2015/06/29
27.292999999999996,5.639805555555555,79.3284,ASASSN-15lp,2015/06/20
42.248208333333324,3.169575,62.2422,ASASSN-15mc,2015/07/20
300.7569583333333,-21.913416666666667,83.5898,ASASSN-15ml,2015/07/17
35.80504166666666,-4.517222222222222,80.7058,ASASSN-15od,2015/08/20
337.67490416666664,39.29311666666666,75.4633,ASASSN-15oh,2015/08/28
28.52516666666666,-56.695138888888884,88.846,ASASSN-15ol,2015/08/17
37.59654583333333,-20.683352777777777,72.4236,ASASSN-15pl,2015/09/17
9.824916666666665,3.950038888888889,79.1603,ASASSN-15qc,2015/10/10
94.01604166666665,-16.824944444444444,93.367,ASASSN-15rm,2015/11/09
33.99229166666666,12.237388888888889,84.85,ASASSN-15rw,2015/11/01
168.54598749999997,48.31867777777778,31.705,ASASSN-15so,2015/11/09
46.2859,37.9002,71.7,ASASSN-15ti,2015/12/08
101.25700833333332,63.249969444444446,99.91,ASASSN-15ug,N/A
142.55705833333332,69.11737222222222,60.36,ASASSN-15uh,2015/12/28
107.49452083333333,-65.1324861111111,99.0,ASASSN-15uq,2015/12/28
332.29017083333326,-47.13402222222222,25.957,ASASSN-15us,2015/12/28
5.3378749999999995,-48.64176111111111,51.212,ASASSN-15ut,2016/01/05
